reactant1,reactant2,reactants,product,products,v,logv
O=C(CCN(CCC(NCCN)=O)CCN(CCC(NCCN)=O)CCC(NCCN)=O)NCCN,O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,O=C(CCN(CCC(NCCN)=O)CCN(CCC(NCCN)=O)CCC(NCCN)=O)NCCN.O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(CCCCCCCCCC)OC(=O)CC(NCCNC(=O)CCN(CCC(=O)NCCNC(CC(=O)OC(CCCCCCCCCC)CCCCCCCCCC)C(=O)OCC(CC)CCCC)CCN(CCC(=O)NCCNC(CC(=O)OCC(CC)CCCC)C(=O)OC(CCCCCCCCCC)CCCCCCCCCC)CCC(=O)NCCNC(CC(=O)OCC(CC)CCCC)C(=O)OC(CCCCCCCCCC)CCCCCCCCCC)C(=O)OCC(CC)CCCC,CCCCCCCCCCC(CCCCCCCCCC)OC(=O)CC(NCCNC(=O)CCN(CCC(=O)NCCNC(CC(=O)OC(CCCCCCCCCC)CCCCCCCCCC)C(=O)OCC(CC)CCCC)CCN(CCC(=O)NCCNC(CC(=O)OCC(CC)CCCC)C(=O)OC(CCCCCCCCCC)CCCCCCCCCC)CCC(=O)NCCNC(CC(=O)OCC(CC)CCCC)C(=O)OC(CCCCCCCCCC)CCCCCCCCCC)C(=O)OCC(CC)CCCC.CCCCCCCCCCC(CCCCCCCCCC)OC(=O)CC(NCCNC(=O)CCN(CCC(=O)NCCNC(CC(=O)OCC(CC)CCCC)C(=O)OC(CCCCCCCCCC)CCCCCCCCCC)CCN(CCC(=O)NCCNC(CC(=O)OCC(CC)CCCC)C(=O)OC(CCCCCCCCCC)CCCCCCCCCC)CCC(=O)NCCNC(CC(=O)OCC(CC)CCCC)C(=O)OC(CCCCCCCCCC)CCCCCCCCCC)C(=O)OCC(CC)CCCC.CCCCCCCCCCC(CCCCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCNC(=O)CCN(CCC(=O)NCCNC(CC(=O)OCC(CC)CCCC)C(=O)OC(CCCCCCCCCC)CCCCCCCCCC)CCN(CCC(=O)NCCNC(CC(=O)OCC(CC)CCCC)C(=O)OC(CCCCCCCCCC)CCCCCCCCCC)CCC(=O)NCCNC(CC(=O)OCC(CC)CCCC)C(=O)OC(CCCCCCCCCC)CCCCCCCCCC.CCCCCCCCCCC(CCCCCCCCCC)OC(=O)CC(NCCNC(=O)CCN(CCC(=O)NCCNC(CC(=O)OCC(CC)CCCC)C(=O)OC(CCCCCCCCCC)CCCCCCCCCC)CCN(CCC(=O)NCCNC(CC(=O)OC(CCCCCCCCCC)CCCCCCCCCC)C(=O)OCC(CC)CCCC)CCC(=O)NCCNC(CC(=O)OCC(CC)CCCC)C(=O)OC(CCCCCCCCCC)CCCCCCCCCC)C(=O)OCC(CC)CCCC.CCCCCCCCCCC(CCCCCCCCCC)OC(=O)CC(NCCNC(=O)CCN(CCC(=O)NCCNC(CC(=O)OC(CCCCCCCCCC)CCCCCCCCCC)C(=O)OCC(CC)CCCC)CCN(CCC(=O)NCCNC(CC(=O)OC(CCCCCCCCCC)CCCCCCCCCC)C(=O)OCC(CC)CCCC)CCC(=O)NCCNC(CC(=O)OC(CCCCCCCCCC)CCCCCCCCCC)C(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC.CCCCCCCCCCC(CCCCCCCCCC)OC(=O)CC(NCCNC(=O)CCN(CCC(=O)NCCNC(CC(=O)OC(CCCCCCCCCC)CCCCCCCCCC)C(=O)OCC(CC)CCCC)CCN(CCC(=O)NCCNC(CC(=O)OC(CCCCCCCCCC)CCCCCCCCCC)C(=O)OCC(CC)CCCC)CCC(=O)NCCNC(CC(=O)OCC(CC)CCCC)C(=O)OC(CCCCCCCCCC)CCCCCCCCCC)C(=O)OCC(CC)CCCC,13809.5,4.1401779543808015
O=C(CCN(CCC(NCCN)=O)CCN(CCC(NCCN)=O)CCC(NCCN)=O)NCCN,O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,O=C(CCN(CCC(NCCN)=O)CCN(CCC(NCCN)=O)CCC(NCCN)=O)NCCN.O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(CCCCCCCC)COC(=O)CC(NCCNC(=O)CCN(CCC(=O)NCCNC(CC(=O)OCC(CCCCCCCC)CCCCCCCCCC)C(=O)OCC(CC)CCCC)CCN(CCC(=O)NCCNC(CC(=O)OCC(CC)CCCC)C(=O)OCC(CCCCCCCC)CCCCCCCCCC)CCC(=O)NCCNC(CC(=O)OCC(CC)CCCC)C(=O)OCC(CCCCCCCC)CCCCCCCCCC)C(=O)OCC(CC)CCCC,CCCCCCCCCCC(CCCCCCCC)COC(=O)CC(NCCNC(=O)CCN(CCC(=O)NCCNC(CC(=O)OCC(CCCCCCCC)CCCCCCCCCC)C(=O)OCC(CC)CCCC)CCN(CCC(=O)NCCNC(CC(=O)OCC(CC)CCCC)C(=O)OCC(CCCCCCCC)CCCCCCCCCC)CCC(=O)NCCNC(CC(=O)OCC(CC)CCCC)C(=O)OCC(CCCCCCCC)CCCCCCCCCC)C(=O)OCC(CC)CCCC.CCCCCCCCCCC(CCCCCCCC)COC(=O)CC(NCCNC(=O)CCN(CCC(=O)NCCNC(CC(=O)OCC(CC)CCCC)C(=O)OCC(CCCCCCCC)CCCCCCCCCC)CCN(CCC(=O)NCCNC(CC(=O)OCC(CCCCCCCC)CCCCCCCCCC)C(=O)OCC(CC)CCCC)CCC(=O)NCCNC(CC(=O)OCC(CC)CCCC)C(=O)OCC(CCCCCCCC)CCCCCCCCCC)C(=O)OCC(CC)CCCC.CCCCCCCCCCC(CCCCCCCC)COC(=O)C(CC(=O)OCC(CC)CCCC)NCCNC(=O)CCN(CCC(=O)NCCNC(CC(=O)OCC(CC)CCCC)C(=O)OCC(CCCCCCCC)CCCCCCCCCC)CCN(CCC(=O)NCCNC(CC(=O)OCC(CC)CCCC)C(=O)OCC(CCCCCCCC)CCCCCCCCCC)CCC(=O)NCCNC(CC(=O)OCC(CC)CCCC)C(=O)OCC(CCCCCCCC)CCCCCCCCCC.CCCCCCCCCCC(CCCCCCCC)COC(=O)CC(NCCNC(=O)CCN(CCC(=O)NCCNC(CC(=O)OCC(CC)CCCC)C(=O)OCC(CCCCCCCC)CCCCCCCCCC)CCN(CCC(=O)NCCNC(CC(=O)OCC(CC)CCCC)C(=O)OCC(CCCCCCCC)CCCCCCCCCC)CCC(=O)NCCNC(CC(=O)OCC(CC)CCCC)C(=O)OCC(CCCCCCCC)CCCCCCCCCC)C(=O)OCC(CC)CCCC.CCCCCCCCCCC(CCCCCCCC)COC(=O)CC(NCCNC(=O)CCN(CCC(=O)NCCNC(CC(=O)OCC(CCCCCCCC)CCCCCCCCCC)C(=O)OCC(CC)CCCC)CCN(CCC(=O)NCCNC(CC(=O)OCC(CCCCCCCC)CCCCCCCCCC)C(=O)OCC(CC)CCCC)CCC(=O)NCCNC(CC(=O)OCC(CCCCCCCC)CCCCCCCCCC)C(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC.CCCCCCCCCCC(CCCCCCCC)COC(=O)CC(NCCNC(=O)CCN(CCC(=O)NCCNC(CC(=O)OCC(CCCCCCCC)CCCCCCCCCC)C(=O)OCC(CC)CCCC)CCN(CCC(=O)NCCNC(CC(=O)OCC(CCCCCCCC)CCCCCCCCCC)C(=O)OCC(CC)CCCC)CCC(=O)NCCNC(CC(=O)OCC(CC)CCCC)C(=O)OCC(CCCCCCCC)CCCCCCCCCC)C(=O)OCC(CC)CCCC,31271.5,4.49514871354542
CNC,O=C(OCCCC)/C=C\C(OCCCC)=O,CNC.O=C(OCCCC)/C=C\C(OCCCC)=O,CCCCOC(=O)CC(C(=O)OCCCC)N(C)C,CCCCOC(=O)CC(C(=O)OCCCC)N(C)C,37.5,1.5740312677277188
CNC,O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,CNC.O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)N(C)C,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)N(C)C,250.5,2.3988077302032647
CNC,O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,CNC.O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,CCCCCCCCOC(=O)CC(C(=O)OCCCCCCCC)N(C)C,CCCCCCCCOC(=O)CC(C(=O)OCCCCCCCC)N(C)C,166.0,2.220108088040055
CNC,O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,CNC.O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,CC(C)CCCCCOC(=O)CC(C(=O)OCCCCCC(C)C)N(C)C,CC(C)CCCCCOC(=O)CC(C(=O)OCCCCCC(C)C)N(C)C,200.0,2.3010299956639813
CNC,O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,CNC.O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)C(CC(=O)OCC(CC)CCCC)N(C)C,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)C(CC(=O)OCC(CC)CCCC)N(C)C.CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)CC(C(=O)OCC(CC)CCCC)N(C)C,77.5,1.8893017025063104
CNC,O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CNC.O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCC(CC)OC(=O)CC(C(=O)OCC(CC)CCCC)N(C)C,CCCCCCCCC(CC)OC(=O)CC(C(=O)OCC(CC)CCCC)N(C)C.CCCCCCCCC(CC)OC(=O)C(CC(=O)OCC(CC)CCCC)N(C)C,182.5,2.2612628687924934
CNC,O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CNC.O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCC(CCCCCCCC)OC(=O)CC(C(=O)OCC(CC)CCCC)N(C)C,CCCCCCCCC(CCCCCCCC)OC(=O)CC(C(=O)OCC(CC)CCCC)N(C)C.CCCCCCCCC(CCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)N(C)C,78.0,1.8920946026904804
CNC,O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CNC.O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(C)OC(=O)C(CC(=O)OCC(CC)CCCC)N(C)C,CCCCCCCCCCC(C)OC(=O)C(CC(=O)OCC(CC)CCCC)N(C)C.CCCCCCCCCCC(C)OC(=O)CC(C(=O)OCC(CC)CCCC)N(C)C,169.0,2.2278867046136734
CNC,O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CNC.O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(CCCCCCCCCC)OC(=O)CC(C(=O)OCC(CC)CCCC)N(C)C,CCCCCCCCCCC(CCCCCCCCCC)OC(=O)CC(C(=O)OCC(CC)CCCC)N(C)C.CCCCCCCCCCC(CCCCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)N(C)C,114.5,2.0588054866759067
CNC,O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CNC.O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(CCCCCCCC)COC(=O)C(CC(=O)OCC(CC)CCCC)N(C)C,CCCCCCCCCCC(CCCCCCCC)COC(=O)C(CC(=O)OCC(CC)CCCC)N(C)C.CCCCCCCCCCC(CCCCCCCC)COC(=O)CC(C(=O)OCC(CC)CCCC)N(C)C,64.0,1.806179973983887
CCNCC,O=C(OCCCC)/C=C\C(OCCCC)=O,CCNCC.O=C(OCCCC)/C=C\C(OCCCC)=O,CCCCOC(=O)CC(C(=O)OCCCC)N(CC)CC,CCCCOC(=O)CC(C(=O)OCCCC)N(CC)CC,23.5,1.3710678622717363
CCNCC,O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,CCNCC.O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)N(CC)CC,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)N(CC)CC,220.5,2.3434085938038574
CCNCC,O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,CCNCC.O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,CCCCCCCCOC(=O)CC(C(=O)OCCCCCCCC)N(CC)CC,CCCCCCCCOC(=O)CC(C(=O)OCCCCCCCC)N(CC)CC,28.5,1.4548448600085102
CCNCC,O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,CCNCC.O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,CCN(CC)C(CC(=O)OCCCCCC(C)C)C(=O)OCCCCCC(C)C,CCN(CC)C(CC(=O)OCCCCCC(C)C)C(=O)OCCCCCC(C)C,21.5,1.3324384599156054
CCNCC,O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,CCNCC.O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)C(CC(=O)OCC(CC)CCCC)N(CC)CC,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)C(CC(=O)OCC(CC)CCCC)N(CC)CC.CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)CC(C(=O)OCC(CC)CCCC)N(CC)CC,28.0,1.4471580313422192
CCNCC,O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCNCC.O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCC(CC)OC(=O)C(CC(=O)OCC(CC)CCCC)N(CC)CC,CCCCCCCCC(CC)OC(=O)C(CC(=O)OCC(CC)CCCC)N(CC)CC.CCCCCCCCC(CC)OC(=O)CC(C(=O)OCC(CC)CCCC)N(CC)CC,27.0,1.4313637641589874
CCNCC,O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCNCC.O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCC(CCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)N(CC)CC,CCCCCCCCC(CCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)N(CC)CC.CCCCCCCCC(CCCCCCCC)OC(=O)CC(C(=O)OCC(CC)CCCC)N(CC)CC,44.5,1.6483600109809315
CCNCC,O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCNCC.O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(C)OC(=O)C(CC(=O)OCC(CC)CCCC)N(CC)CC,CCCCCCCCCCC(C)OC(=O)C(CC(=O)OCC(CC)CCCC)N(CC)CC.CCCCCCCCCCC(C)OC(=O)CC(C(=O)OCC(CC)CCCC)N(CC)CC,33.5,1.5250448070368452
CCNCC,O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCNCC.O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(CCCCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)N(CC)CC,CCCCCCCCCCC(CCCCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)N(CC)CC.CCCCCCCCCCC(CCCCCCCCCC)OC(=O)CC(C(=O)OCC(CC)CCCC)N(CC)CC,35.0,1.5440680443502757
CCNCC,O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCNCC.O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(CCCCCCCC)COC(=O)C(CC(=O)OCC(CC)CCCC)N(CC)CC,CCCCCCCCCCC(CCCCCCCC)COC(=O)C(CC(=O)OCC(CC)CCCC)N(CC)CC.CCCCCCCCCCC(CCCCCCCC)COC(=O)CC(C(=O)OCC(CC)CCCC)N(CC)CC,39.0,1.5910646070264993
NCCO,O=C(OCCCC)/C=C\C(OCCCC)=O,NCCO.O=C(OCCCC)/C=C\C(OCCCC)=O,CCCCOC(=O)CC(NCCO)C(=O)OCCCC,CCCCOC(=O)CC(NCCO)C(=O)OCCCC,28.5,1.4548448600085102
NCCO,O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,NCCO.O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCC(CC)COC(=O)CC(NCCO)C(=O)OCC(CC)CCCC,CCCCC(CC)COC(=O)CC(NCCO)C(=O)OCC(CC)CCCC,34.0,1.5314789170422551
NCCO,O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,NCCO.O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,CCCCCCCCOC(=O)CC(NCCO)C(=O)OCCCCCCCC,CCCCCCCCOC(=O)CC(NCCO)C(=O)OCCCCCCCC,56.0,1.7481880270062005
NCCO,O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,NCCO.O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,CC(C)CCCCCOC(=O)CC(NCCO)C(=O)OCCCCCC(C)C,CC(C)CCCCCOC(=O)CC(NCCO)C(=O)OCCCCCC(C)C,15.0,1.1760912590556813
NCCO,O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,NCCO.O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)C(CC(=O)OCC(CC)CCCC)NCCO,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)C(CC(=O)OCC(CC)CCCC)NCCO.CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)CC(NCCO)C(=O)OCC(CC)CCCC,54.5,1.7363965022766426
NCCO,O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,NCCO.O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCC(CC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCO,CCCCCCCCC(CC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCO.CCCCCCCCC(CC)OC(=O)CC(NCCO)C(=O)OCC(CC)CCCC,40.0,1.6020599913279625
NCCO,O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,NCCO.O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCC(CCCCCCCC)OC(=O)CC(NCCO)C(=O)OCC(CC)CCCC,CCCCCCCCC(CCCCCCCC)OC(=O)CC(NCCO)C(=O)OCC(CC)CCCC.CCCCCCCCC(CCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCO,1406.0,3.147985320683805
NCCO,O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,NCCO.O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(C)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCO,CCCCCCCCCCC(C)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCO.CCCCCCCCCCC(C)OC(=O)CC(NCCO)C(=O)OCC(CC)CCCC,59.0,1.7708520116421442
NCCO,O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,NCCO.O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(CCCCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCO,CCCCCCCCCCC(CCCCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCO.CCCCCCCCCCC(CCCCCCCCCC)OC(=O)CC(NCCO)C(=O)OCC(CC)CCCC,250.5,2.3988077302032647
NCCO,O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,NCCO.O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(CCCCCCCC)COC(=O)CC(NCCO)C(=O)OCC(CC)CCCC,CCCCCCCCCCC(CCCCCCCC)COC(=O)CC(NCCO)C(=O)OCC(CC)CCCC.CCCCCCCCCCC(CCCCCCCC)COC(=O)C(CC(=O)OCC(CC)CCCC)NCCO,784.0,2.8943160626844384
OCCNC,O=C(OCCCC)/C=C\C(OCCCC)=O,OCCNC.O=C(OCCCC)/C=C\C(OCCCC)=O,CNCCO,CNCCO,37.0,1.568201724066995
OCCNC,O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,OCCNC.O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,CNCCO,CNCCO,105.0,2.0211892990699383
OCCNC,O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,OCCNC.O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,CNCCO,CNCCO,87.5,1.9420080530223132
OCCNC,O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,OCCNC.O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,CNCCO,CNCCO,67.0,1.8260748027008264
OCCNC,O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,OCCNC.O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,CNCCO,CNCCO,37.5,1.5740312677277188
OCCNC,O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,OCCNC.O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CNCCO,CNCCO,459.0,2.6618126855372615
OCCNC,O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,OCCNC.O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CNCCO,CNCCO,5131.0,3.7102020146553847
OCCNC,O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,OCCNC.O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CNCCO,CNCCO,469.5,2.6716355966021297
OCCNC,O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,OCCNC.O=C(OC(CCCCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CNCCO,CNCCO,512.0,2.709269960975831
OCCNC,O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,OCCNC.O=C(OCC(CCCCCCCC)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CNCCO,CNCCO,1083.5,3.034828915655837
NCCCCO,O=C(OCCCC)/C=C\C(OCCCC)=O,NCCCCO.O=C(OCCCC)/C=C\C(OCCCC)=O,CCCCOC(=O)CC(NCCCCO)C(=O)OCCCC,CCCCOC(=O)CC(NCCCCO)C(=O)OCCCC,148.0,2.1702617153949575
NCCCCO,O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,NCCCCO.O=C(OCC(CC)CCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCC(CC)COC(=O)CC(NCCCCO)C(=O)OCC(CC)CCCC,CCCCC(CC)COC(=O)CC(NCCCCO)C(=O)OCC(CC)CCCC,53.5,1.7283537820212285
NCCCCO,O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,NCCCCO.O=C(OCCCCCCCC)/C=C\C(OCCCCCCCC)=O,CCCCCCCCOC(=O)CC(NCCCCO)C(=O)OCCCCCCCC,CCCCCCCCOC(=O)CC(NCCCCO)C(=O)OCCCCCCCC,44.0,1.6434526764861874
NCCCCO,O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,NCCCCO.O=C(OCCCCCC(C)C)/C=C\C(OCCCCCC(C)C)=O,CC(C)CCCCCOC(=O)CC(NCCCCO)C(=O)OCCCCCC(C)C,CC(C)CCCCCOC(=O)CC(NCCCCO)C(=O)OCCCCCC(C)C,45.5,1.6580113966571124
NCCCCO,O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,NCCCCO.O=C(OCCCCCCCC/C=C\C/C=C\CCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)CC(NCCCCO)C(=O)OCC(CC)CCCC,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)CC(NCCCCO)C(=O)OCC(CC)CCCC.CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)C(CC(=O)OCC(CC)CCCC)NCCCCO,241.0,2.3820170425748683
NCCCCO,O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,NCCCCO.O=C(OC(CC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCC(CC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCCCO,CCCCCCCCC(CC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCCCO.CCCCCCCCC(CC)OC(=O)CC(NCCCCO)C(=O)OCC(CC)CCCC,62.0,1.792391689498254
NCCCCO,O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,NCCCCO.O=C(OC(CCCCCCCC)CCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCC(CCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCCCO,CCCCCCCCC(CCCCCCCC)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCCCO.CCCCCCCCC(CCCCCCCC)OC(=O)CC(NCCCCO)C(=O)OCC(CC)CCCC,1233.5,3.091139153825755
NCCCCO,O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,NCCCCO.O=C(OC(C)CCCCCCCCCC)/C=C\C(OCC(CCCC)CC)=O,CCCCCCCCCCC(C)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCCCO,CCCCCCCCCCC(C)OC(=O)C(CC(=O)OCC(CC)CCCC)NCCCCO.CCCCCCCCCCC(C)OC(=O)CC(NCCCCO)C(=O)OCC(CC)CCCC,66.5,1.8228216453031045
